NAME,MOT,Output,MeanTT
"Pinellas County, Florida","Car, truck, or van -- Drove alone",MOE,0.3
"Pinellas County, Florida","Car, truck, or van -- In a 2-person carpool",Estimate,23.4
"Pinellas County, Florida","Car, truck, or van -- In a 2-person carpool",MOE,1
"Pinellas County, Florida","Car, truck, or van -- In a 3-person carpool",Estimate,27.8
"Pinellas County, Florida","Car, truck, or van -- In a 3-person carpool",MOE,2.7
"Pinellas County, Florida","Car, truck, or van -- In a 4-person carpool",Estimate,21.3
"Pinellas County, Florida","Car, truck, or van -- In a 4-person carpool",MOE,3.1
"Pinellas County, Florida","Car, truck, or van -- In a 5-or-6-person carpool",Estimate,20.5
"Pinellas County, Florida","Car, truck, or van -- In a 5-or-6-person carpool",MOE,4.9
"Pinellas County, Florida","Car, truck, or van -- In a 7-or-more-person carpool",Estimate,20.4
"Pinellas County, Florida","Car, truck, or van -- In a 7-or-more-person carpool",MOE,7.5
"Pinellas County, Florida",Bus or trolley bus,Estimate,42.7
"Pinellas County, Florida",Bus or trolley bus,MOE,3
"Pinellas County, Florida",Streetcar or trolley car,Estimate,9.7
"Pinellas County, Florida",Streetcar or trolley car,MOE,6
"Pinellas County, Florida",Subway or elevated,Estimate,46.9
"Pinellas County, Florida",Subway or elevated,MOE,15.6
"Pinellas County, Florida",Railroad,Estimate,-
"Pinellas County, Florida",Railroad,MOE,**
"Pinellas County, Florida",Ferryboat,Estimate,53.7
"Pinellas County, Florida",Ferryboat,MOE,50.8
"Pinellas County, Florida",Bicycle,Estimate,21.6
"Pinellas County, Florida",Bicycle,MOE,1.6
"Pinellas County, Florida",Walked,Estimate,11.8
"Pinellas County, Florida",Walked,MOE,1
"Pinellas County, Florida",Taxicab,Estimate,17.6
"Pinellas County, Florida",Taxicab,MOE,6.8
"Pinellas County, Florida",Motorcycle,Estimate,19.6
"Pinellas County, Florida",Motorcycle,MOE,2.2
"Pinellas County, Florida",Other method,Estimate,50.6
"Pinellas County, Florida",Other method,MOE,8.3
"Pinellas County, Florida",Worked at home,Estimate,0
"Pinellas County, Florida",Worked at home,MOE,0
"Polk County, Florida","Total, means of transportation",Estimate,25.5
"Polk County, Florida","Total, means of transportation",MOE,0.4
"Polk County, Florida","Car, truck, or van -- Drove alone",Estimate,25.5
"Polk County, Florida","Car, truck, or van -- Drove alone",MOE,0.4
"Polk County, Florida","Car, truck, or van -- In a 2-person carpool",Estimate,25.7
"Polk County, Florida","Car, truck, or van -- In a 2-person carpool",MOE,1.2
"Polk County, Florida","Car, truck, or van -- In a 3-person carpool",Estimate,29.2
"Polk County, Florida","Car, truck, or van -- In a 3-person carpool",MOE,4
"Polk County, Florida","Car, truck, or van -- In a 4-person carpool",Estimate,37.3
"Polk County, Florida","Car, truck, or van -- In a 4-person carpool",MOE,7.4
"Polk County, Florida","Car, truck, or van -- In a 5-or-6-person carpool",Estimate,35.5
"Polk County, Florida","Car, truck, or van -- In a 5-or-6-person carpool",MOE,7.1
"Polk County, Florida","Car, truck, or van -- In a 7-or-more-person carpool",Estimate,38.5
"Polk County, Florida","Car, truck, or van -- In a 7-or-more-person carpool",MOE,19.4
"Polk County, Florida",Bus or trolley bus,Estimate,34.8
"Polk County, Florida",Bus or trolley bus,MOE,7.5
"Polk County, Florida",Streetcar or trolley car,Estimate,21.9
"Polk County, Florida",Streetcar or trolley car,MOE,10.8
"Polk County, Florida",Subway or elevated,Estimate,43.7
"Polk County, Florida",Subway or elevated,MOE,38.1
"Polk County, Florida",Railroad,Estimate,27.4
"Polk County, Florida",Railroad,MOE,16.8
"Polk County, Florida",Ferryboat,Estimate,-
"Polk County, Florida",Ferryboat,MOE,**
"Polk County, Florida",Bicycle,Estimate,23.6
"Polk County, Florida",Bicycle,MOE,4.7
"Polk County, Florida",Walked,Estimate,11.9
"Polk County, Florida",Walked,MOE,1.9
"Polk County, Florida",Taxicab,Estimate,12.4
"Polk County, Florida",Taxicab,MOE,4.2
"Polk County, Florida",Motorcycle,Estimate,24.7
"Polk County, Florida",Motorcycle,MOE,4
"Polk County, Florida",Other method,Estimate,27.9
"Polk County, Florida",Other method,MOE,6.2
"Polk County, Florida",Worked at home,Estimate,0
"Polk County, Florida",Worked at home,MOE,0
"Putnam County, Florida","Total, means of transportation",Estimate,27.4
"Putnam County, Florida","Total, means of transportation",MOE,1.2
"Putnam County, Florida","Car, truck, or van -- Drove alone",Estimate,27.5
"Putnam County, Florida","Car, truck, or van -- Drove alone",MOE,1.3
"Putnam County, Florida","Car, truck, or van -- In a 2-person carpool",Estimate,30.7
"Putnam County, Florida","Car, truck, or van -- In a 2-person carpool",MOE,3.7
"Putnam County, Florida","Car, truck, or van -- In a 3-person carpool",Estimate,32.9
"Putnam County, Florida","Car, truck, or van -- In a 3-person carpool",MOE,8.9
"Putnam County, Florida","Car, truck, or van -- In a 4-person carpool",Estimate,36.9
"Putnam County, Florida","Car, truck, or van -- In a 4-person carpool",MOE,24.8
"Putnam County, Florida","Car, truck, or van -- In a 5-or-6-person carpool",Estimate,16.1
"Putnam County, Florida","Car, truck, or van -- In a 5-or-6-person carpool",MOE,15.9
"Putnam County, Florida","Car, truck, or van -- In a 7-or-more-person carpool",Estimate,42.1
"Putnam County, Florida","Car, truck, or van -- In a 7-or-more-person carpool",MOE,12.6
"Putnam County, Florida",Bus or trolley bus,Estimate,20.6
"Putnam County, Florida",Bus or trolley bus,MOE,11.8
"Putnam County, Florida",Streetcar or trolley car,Estimate,-
"Putnam County, Florida",Streetcar or trolley car,MOE,**
"Putnam County, Florida",Subway or elevated,Estimate,-
"Putnam County, Florida",Subway or elevated,MOE,**
"Putnam County, Florida",Railroad,Estimate,-
"Putnam County, Florida",Railroad,MOE,**
"Putnam County, Florida",Ferryboat,Estimate,-
"Putnam County, Florida",Ferryboat,MOE,**
"Putnam County, Florida",Bicycle,Estimate,19.2
"Putnam County, Florida",Bicycle,MOE,7.5
"Putnam County, Florida",Walked,Estimate,8.7
"Putnam County, Florida",Walked,MOE,2.9
"Putnam County, Florida",Taxicab,Estimate,7.7
"Putnam County, Florida",Taxicab,MOE,3
"Putnam County, Florida",Motorcycle,Estimate,24.8
"Putnam County, Florida",Motorcycle,MOE,11.4
"Putnam County, Florida",Other method,Estimate,33.8
"Putnam County, Florida",Other method,MOE,16
"Putnam County, Florida",Worked at home,Estimate,0
"Putnam County, Florida",Worked at home,MOE,0
"St. Johns County, Florida","Total, means of transportation",Estimate,27
"St. Johns County, Florida","Total, means of transportation",MOE,0.6
"St. Johns County, Florida","Car, truck, or van -- Drove alone",Estimate,26.8
"St. Johns County, Florida","Car, truck, or van -- Drove alone",MOE,0.6
"St. Johns County, Florida","Car, truck, or van -- In a 2-person carpool",Estimate,27.9
"St. Johns County, Florida","Car, truck, or van -- In a 2-person carpool",MOE,3
"St. Johns County, Florida","Car, truck, or van -- In a 3-person carpool",Estimate,25.5
"St. Johns County, Florida","Car, truck, or van -- In a 3-person carpool",MOE,4.2
"St. Johns County, Florida","Car, truck, or van -- In a 4-person carpool",Estimate,37.1
"St. Johns County, Florida","Car, truck, or van -- In a 4-person carpool",MOE,11.7
"St. Johns County, Florida","Car, truck, or van -- In a 5-or-6-person carpool",Estimate,31
"St. Johns County, Florida","Car, truck, or van -- In a 5-or-6-person carpool",MOE,27.8
"St. Johns County, Florida","Car, truck, or van -- In a 7-or-more-person carpool",Estimate,21.2
"St. Johns County, Florida","Car, truck, or van -- In a 7-or-more-person carpool",MOE,16.1
"St. Johns County, Florida",Bus or trolley bus,Estimate,27.6
"St. Johns County, Florida",Bus or trolley bus,MOE,9
"St. Johns County, Florida",Streetcar or trolley car,Estimate,-
"St. Johns County, Florida",Streetcar or trolley car,MOE,**
"St. Johns County, Florida",Subway or elevated,Estimate,71.2
"St. Johns County, Florida",Subway or elevated,MOE,46.3
"St. Johns County, Florida",Railroad,Estimate,48.7
"St. Johns County, Florida",Railroad,MOE,43.7
"St. Johns County, Florida",Ferryboat,Estimate,-
"St. Johns County, Florida",Ferryboat,MOE,**
"St. Johns County, Florida",Bicycle,Estimate,15.8
"St. Johns County, Florida",Bicycle,MOE,3.1
"St. Johns County, Florida",Walked,Estimate,9.2
"St. Johns County, Florida",Walked,MOE,2.1
"St. Johns County, Florida",Taxicab,Estimate,17.4
"St. Johns County, Florida",Taxicab,MOE,6.7
"St. Johns County, Florida",Motorcycle,Estimate,26.3
"St. Johns County, Florida",Motorcycle,MOE,8.1
"St. Johns County, Florida",Other method,Estimate,68.1
"St. Johns County, Florida",Other method,MOE,19.5
"St. Johns County, Florida",Worked at home,Estimate,0
"St. Johns County, Florida",Worked at home,MOE,0
"St. Lucie County, Florida","Total, means of transportation",Estimate,27.5
"St. Lucie County, Florida","Total, means of transportation",MOE,0.8
"St. Lucie County, Florida","Car, truck, or van -- Drove alone",Estimate,26.9
"St. Lucie County, Florida","Car, truck, or van -- Drove alone",MOE,1
"St. Lucie County, Florida","Car, truck, or van -- In a 2-person carpool",Estimate,31
"St. Lucie County, Florida","Car, truck, or van -- In a 2-person carpool",MOE,4.6
"St. Lucie County, Florida","Car, truck, or van -- In a 3-person carpool",Estimate,27.6
"St. Lucie County, Florida","Car, truck, or van -- In a 3-person carpool",MOE,5.4
"St. Lucie County, Florida","Car, truck, or van -- In a 4-person carpool",Estimate,44.5
"St. Lucie County, Florida","Car, truck, or van -- In a 4-person carpool",MOE,16.7
"St. Lucie County, Florida","Car, truck, or van -- In a 5-or-6-person carpool",Estimate,46.2
"St. Lucie County, Florida","Car, truck, or van -- In a 5-or-6-person carpool",MOE,11.7
"St. Lucie County, Florida","Car, truck, or van -- In a 7-or-more-person carpool",Estimate,44.5
"St. Lucie County, Florida","Car, truck, or van -- In a 7-or-more-person carpool",MOE,7.7
"St. Lucie County, Florida",Bus or trolley bus,Estimate,34.1
"St. Lucie County, Florida",Bus or trolley bus,MOE,10.3
"St. Lucie County, Florida",Streetcar or trolley car,Estimate,-
"St. Lucie County, Florida",Streetcar or trolley car,MOE,**
"St. Lucie County, Florida",Subway or elevated,Estimate,20
"St. Lucie County, Florida",Subway or elevated,MOE,9.3
"St. Lucie County, Florida",Railroad,Estimate,113.3
"St. Lucie County, Florida",Railroad,MOE,23
"St. Lucie County, Florida",Ferryboat,Estimate,-
"St. Lucie County, Florida",Ferryboat,MOE,**
"St. Lucie County, Florida",Bicycle,Estimate,26
"St. Lucie County, Florida",Bicycle,MOE,6.1
"St. Lucie County, Florida",Walked,Estimate,17.9
"St. Lucie County, Florida",Walked,MOE,7.3
"St. Lucie County, Florida",Taxicab,Estimate,-
"St. Lucie County, Florida",Taxicab,MOE,**
"St. Lucie County, Florida",Motorcycle,Estimate,36.7
"St. Lucie County, Florida",Motorcycle,MOE,11.5
"St. Lucie County, Florida",Other method,Estimate,19.2
"St. Lucie County, Florida",Other method,MOE,2.8
"St. Lucie County, Florida",Worked at home,Estimate,0
"St. Lucie County, Florida",Worked at home,MOE,0
"Santa Rosa County, Florida","Total, means of transportation",Estimate,28.3
"Santa Rosa County, Florida","Total, means of transportation",MOE,0.8
"Santa Rosa County, Florida","Car, truck, or van -- Drove alone",Estimate,27.9
"Santa Rosa County, Florida","Car, truck, or van -- Drove alone",MOE,0.7
"Santa Rosa County, Florida","Car, truck, or van -- In a 2-person carpool",Estimate,27.7
"Santa Rosa County, Florida","Car, truck, or van -- In a 2-person carpool",MOE,2.4
"Santa Rosa County, Florida","Car, truck, or van -- In a 3-person carpool",Estimate,34
"Santa Rosa County, Florida","Car, truck, or van -- In a 3-person carpool",MOE,6.6
"Santa Rosa County, Florida","Car, truck, or van -- In a 4-person carpool",Estimate,29.5
"Santa Rosa County, Florida","Car, truck, or van -- In a 4-person carpool",MOE,12.2
"Santa Rosa County, Florida","Car, truck, or van -- In a 5-or-6-person carpool",Estimate,34
"Santa Rosa County, Florida","Car, truck, or van -- In a 5-or-6-person carpool",MOE,15.4
"Santa Rosa County, Florida","Car, truck, or van -- In a 7-or-more-person carpool",Estimate,17.3
"Santa Rosa County, Florida","Car, truck, or van -- In a 7-or-more-person carpool",MOE,8.9
"Santa Rosa County, Florida",Bus or trolley bus,Estimate,63.4
"Santa Rosa County, Florida",Bus or trolley bus,MOE,46.1
"Santa Rosa County, Florida",Streetcar or trolley car,Estimate,-
"Santa Rosa County, Florida",Streetcar or trolley car,MOE,**
"Santa Rosa County, Florida",Subway or elevated,Estimate,67
"Santa Rosa County, Florida",Subway or elevated,MOE,44.6
"Santa Rosa County, Florida",Railroad,Estimate,-
"Santa Rosa County, Florida",Railroad,MOE,**
"Santa Rosa County, Florida",Ferryboat,Estimate,-
"Santa Rosa County, Florida",Ferryboat,MOE,**
"Santa Rosa County, Florida",Bicycle,Estimate,13.3
"Santa Rosa County, Florida",Bicycle,MOE,6.2
"Santa Rosa County, Florida",Walked,Estimate,6.3
"Santa Rosa County, Florida",Walked,MOE,4.1
"Santa Rosa County, Florida",Taxicab,Estimate,-
"Santa Rosa County, Florida",Taxicab,MOE,**
"Santa Rosa County, Florida",Motorcycle,Estimate,21.2
"Santa Rosa County, Florida",Motorcycle,MOE,4.8
"Santa Rosa County, Florida",Other method,Estimate,69.6
"Santa Rosa County, Florida",Other method,MOE,24.2
"Santa Rosa County, Florida",Worked at home,Estimate,0
"Santa Rosa County, Florida",Worked at home,MOE,0
"Sarasota County, Florida","Total, means of transportation",Estimate,23.2
"Sarasota County, Florida","Total, means of transportation",MOE,0.5
"Sarasota County, Florida","Car, truck, or van -- Drove alone",Estimate,22.9
"Sarasota County, Florida","Car, truck, or van -- Drove alone",MOE,0.6
"Sarasota County, Florida","Car, truck, or van -- In a 2-person carpool",Estimate,23.3
"Sarasota County, Florida","Car, truck, or van -- In a 2-person carpool",MOE,1.5
"Sarasota County, Florida","Car, truck, or van -- In a 3-person carpool",Estimate,25.1
"Sarasota County, Florida","Car, truck, or van -- In a 3-person carpool",MOE,4.7
"Sarasota County, Florida","Car, truck, or van -- In a 4-person carpool",Estimate,27.1
"Sarasota County, Florida","Car, truck, or van -- In a 4-person carpool",MOE,5
"Sarasota County, Florida","Car, truck, or van -- In a 5-or-6-person carpool",Estimate,18.6
"Sarasota County, Florida","Car, truck, or van -- In a 5-or-6-person carpool",MOE,2.8
"Sarasota County, Florida","Car, truck, or van -- In a 7-or-more-person carpool",Estimate,14.5
"Sarasota County, Florida","Car, truck, or van -- In a 7-or-more-person carpool",MOE,4.2
"Sarasota County, Florida",Bus or trolley bus,Estimate,38.1
"Sarasota County, Florida",Bus or trolley bus,MOE,5
"Sarasota County, Florida",Streetcar or trolley car,Estimate,-
"Sarasota County, Florida",Streetcar or trolley car,MOE,**
"Sarasota County, Florida",Subway or elevated,Estimate,45.5
"Sarasota County, Florida",Subway or elevated,MOE,34.6
"Sarasota County, Florida",Railroad,Estimate,-
"Sarasota County, Florida",Railroad,MOE,**
"Sarasota County, Florida",Ferryboat,Estimate,14
"Sarasota County, Florida",Ferryboat,MOE,9.7
"Sarasota County, Florida",Bicycle,Estimate,18.8
"Sarasota County, Florida",Bicycle,MOE,1.8
"Sarasota County, Florida",Walked,Estimate,13.5
"Sarasota County, Florida",Walked,MOE,4.3
"Sarasota County, Florida",Taxicab,Estimate,21.4
"Sarasota County, Florida",Taxicab,MOE,18.3
"Sarasota County, Florida",Motorcycle,Estimate,18.3
"Sarasota County, Florida",Motorcycle,MOE,6.1
"Sarasota County, Florida",Other method,Estimate,49.9
"Sarasota County, Florida",Other method,MOE,14.1
"Sarasota County, Florida",Worked at home,Estimate,0
"Sarasota County, Florida",Worked at home,MOE,0
"Seminole County, Florida","Total, means of transportation",Estimate,27.3
"Seminole County, Florida","Total, means of transportation",MOE,0.4
"Seminole County, Florida","Car, truck, or van -- Drove alone",Estimate,26.8
"Seminole County, Florida","Car, truck, or van -- Drove alone",MOE,0.5
"Seminole County, Florida","Car, truck, or van -- In a 2-person carpool",Estimate,25.5
"Seminole County, Florida","Car, truck, or van -- In a 2-person carpool",MOE,1.4
"Seminole County, Florida","Car, truck, or van -- In a 3-person carpool",Estimate,34.1
"Seminole County, Florida","Car, truck, or van -- In a 3-person carpool",MOE,10.1
"Seminole County, Florida","Car, truck, or van -- In a 4-person carpool",Estimate,25.2
"Seminole County, Florida","Car, truck, or van -- In a 4-person carpool",MOE,3.5
"Seminole County, Florida","Car, truck, or van -- In a 5-or-6-person carpool",Estimate,32.9
"Seminole County, Florida","Car, truck, or van -- In a 5-or-6-person carpool",MOE,8.7
"Seminole County, Florida","Car, truck, or van -- In a 7-or-more-person carpool",Estimate,32.7
"Seminole County, Florida","Car, truck, or van -- In a 7-or-more-person carpool",MOE,8.5
"Seminole County, Florida",Bus or trolley bus,Estimate,45.6
"Seminole County, Florida",Bus or trolley bus,MOE,7.1
"Seminole County, Florida",Streetcar or trolley car,Estimate,36.3
"Seminole County, Florida",Streetcar or trolley car,MOE,6.9
"Seminole County, Florida",Subway or elevated,Estimate,38
"Seminole County, Florida",Subway or elevated,MOE,22.9
"Seminole County, Florida",Railroad,Estimate,47.6
"Seminole County, Florida",Railroad,MOE,7.5
"Seminole County, Florida",Ferryboat,Estimate,41.2
"Seminole County, Florida",Ferryboat,MOE,19.8
"Seminole County, Florida",Bicycle,Estimate,22.5
"Seminole County, Florida",Bicycle,MOE,3.1
"Seminole County, Florida",Walked,Estimate,16.1
"Seminole County, Florida",Walked,MOE,3.7
"Seminole County, Florida",Taxicab,Estimate,11.5
"Seminole County, Florida",Taxicab,MOE,3.1
"Seminole County, Florida",Motorcycle,Estimate,22.1
"Seminole County, Florida",Motorcycle,MOE,6.6
"Seminole County, Florida",Other method,Estimate,72.8
"Seminole County, Florida",Other method,MOE,13.4
"Seminole County, Florida",Worked at home,Estimate,0
"Seminole County, Florida",Worked at home,MOE,0
"Sumter County, Florida","Total, means of transportation",Estimate,25
"Sumter County, Florida","Total, means of transportation",MOE,1.5
"Sumter County, Florida","Car, truck, or van -- Drove alone",Estimate,24.7
"Sumter County, Florida","Car, truck, or van -- Drove alone",MOE,1.5
"Sumter County, Florida","Car, truck, or van -- In a 2-person carpool",Estimate,23.5
"Sumter County, Florida","Car, truck, or van -- In a 2-person carpool",MOE,4
"Sumter County, Florida","Car, truck, or van -- In a 3-person carpool",Estimate,33.8
"Sumter County, Florida","Car, truck, or van -- In a 3-person carpool",MOE,21.8
"Sumter County, Florida","Car, truck, or van -- In a 4-person carpool",Estimate,72.9
"Sumter County, Florida","Car, truck, or van -- In a 4-person carpool",MOE,49.7
"Sumter County, Florida","Car, truck, or van -- In a 5-or-6-person carpool",Estimate,40
"Sumter County, Florida","Car, truck, or van -- In a 5-or-6-person carpool",MOE,36.1
"Sumter County, Florida","Car, truck, or van -- In a 7-or-more-person carpool",Estimate,-
"Sumter County, Florida","Car, truck, or van -- In a 7-or-more-person carpool",MOE,**
"Sumter County, Florida",Bus or trolley bus,Estimate,43.6
"Sumter County, Florida",Bus or trolley bus,MOE,6.8
"Sumter County, Florida",Streetcar or trolley car,Estimate,-
"Sumter County, Florida",Streetcar or trolley car,MOE,**
"Sumter County, Florida",Subway or elevated,Estimate,-
"Sumter County, Florida",Subway or elevated,MOE,**
"Sumter County, Florida",Railroad,Estimate,-
"Sumter County, Florida",Railroad,MOE,**
"Sumter County, Florida",Ferryboat,Estimate,17.5
"Sumter County, Florida",Ferryboat,MOE,22.6
"Sumter County, Florida",Bicycle,Estimate,17.6
"Sumter County, Florida",Bicycle,MOE,3.4
"Sumter County, Florida",Walked,Estimate,9.6
"Sumter County, Florida",Walked,MOE,3.2
"Sumter County, Florida",Taxicab,Estimate,-
"Sumter County, Florida",Taxicab,MOE,**
"Sumter County, Florida",Motorcycle,Estimate,36.5
"Sumter County, Florida",Motorcycle,MOE,22.8
"Sumter County, Florida",Other method,Estimate,25.6
"Sumter County, Florida",Other method,MOE,9
"Sumter County, Florida",Worked at home,Estimate,0
"Sumter County, Florida",Worked at home,MOE,0
"Suwannee County, Florida","Total, means of transportation",Estimate,26
"Suwannee County, Florida","Total, means of transportation",MOE,1.5
"Suwannee County, Florida","Car, truck, or van -- Drove alone",Estimate,25.5
"Suwannee County, Florida","Car, truck, or van -- Drove alone",MOE,1.5
"Suwannee County, Florida","Car, truck, or van -- In a 2-person carpool",Estimate,33.4
"Suwannee County, Florida","Car, truck, or van -- In a 2-person carpool",MOE,4.6
"Suwannee County, Florida","Car, truck, or van -- In a 3-person carpool",Estimate,19.3
"Suwannee County, Florida","Car, truck, or van -- In a 3-person carpool",MOE,6.1
"Suwannee County, Florida","Car, truck, or van -- In a 4-person carpool",Estimate,60.5
"Suwannee County, Florida","Car, truck, or van -- In a 4-person carpool",MOE,52.8
"Suwannee County, Florida","Car, truck, or van -- In a 5-or-6-person carpool",Estimate,21.5
"Suwannee County, Florida","Car, truck, or van -- In a 5-or-6-person carpool",MOE,30
"Suwannee County, Florida","Car, truck, or van -- In a 7-or-more-person carpool",Estimate,39
"Suwannee County, Florida","Car, truck, or van -- In a 7-or-more-person carpool",MOE,18.7
"Suwannee County, Florida",Bus or trolley bus,Estimate,14.7
"Suwannee County, Florida",Bus or trolley bus,MOE,14.6
"Suwannee County, Florida",Streetcar or trolley car,Estimate,-
"Suwannee County, Florida",Streetcar or trolley car,MOE,**
"Suwannee County, Florida",Subway or elevated,Estimate,-
"Suwannee County, Florida",Subway or elevated,MOE,**
"Suwannee County, Florida",Railroad,Estimate,-
"Suwannee County, Florida",Railroad,MOE,**
"Suwannee County, Florida",Ferryboat,Estimate,-
"Suwannee County, Florida",Ferryboat,MOE,**
"Suwannee County, Florida",Bicycle,Estimate,15.2
"Suwannee County, Florida",Bicycle,MOE,6
"Suwannee County, Florida",Walked,Estimate,4.6
"Suwannee County, Florida",Walked,MOE,0.8
"Suwannee County, Florida",Taxicab,Estimate,-
"Suwannee County, Florida",Taxicab,MOE,**
"Suwannee County, Florida",Motorcycle,Estimate,-
"Suwannee County, Florida",Motorcycle,MOE,**
"Suwannee County, Florida",Other method,Estimate,22.5
"Suwannee County, Florida",Other method,MOE,11
"Suwannee County, Florida",Worked at home,Estimate,0
"Suwannee County, Florida",Worked at home,MOE,0
"Taylor County, Florida","Total, means of transportation",Estimate,21.9
"Taylor County, Florida","Total, means of transportation",MOE,3.1
"Taylor County, Florida","Car, truck, or van -- Drove alone",Estimate,20.2
"Taylor County, Florida","Car, truck, or van -- Drove alone",MOE,3.1
"Taylor County, Florida","Car, truck, or van -- In a 2-person carpool",Estimate,29.3
"Taylor County, Florida","Car, truck, or van -- In a 2-person carpool",MOE,12.1
"Taylor County, Florida","Car, truck, or van -- In a 3-person carpool",Estimate,39.7
"Taylor County, Florida","Car, truck, or van -- In a 3-person carpool",MOE,33.3
"Taylor County, Florida","Car, truck, or van -- In a 4-person carpool",Estimate,2
"Taylor County, Florida","Car, truck, or van -- In a 4-person carpool",MOE,0.4
"Taylor County, Florida","Car, truck, or van -- In a 5-or-6-person carpool",Estimate,40.7
"Taylor County, Florida","Car, truck, or van -- In a 5-or-6-person carpool",MOE,22.6
"Taylor County, Florida","Car, truck, or van -- In a 7-or-more-person carpool",Estimate,-
"Taylor County, Florida","Car, truck, or van -- In a 7-or-more-person carpool",MOE,**
"Taylor County, Florida",Bus or trolley bus,Estimate,57
"Taylor County, Florida",Bus or trolley bus,MOE,75.7
"Taylor County, Florida",Streetcar or trolley car,Estimate,-
"Taylor County, Florida",Streetcar or trolley car,MOE,**
"Taylor County, Florida",Subway or elevated,Estimate,-
"Taylor County, Florida",Subway or elevated,MOE,**
"Taylor County, Florida",Railroad,Estimate,-
"Taylor County, Florida",Railroad,MOE,**
"Taylor County, Florida",Ferryboat,Estimate,-
"Taylor County, Florida",Ferryboat,MOE,**
"Taylor County, Florida",Bicycle,Estimate,44
"Taylor County, Florida",Bicycle,MOE,32.5
"Taylor County, Florida",Walked,Estimate,12.7
"Taylor County, Florida",Walked,MOE,7.2
"Taylor County, Florida",Taxicab,Estimate,-
"Taylor County, Florida",Taxicab,MOE,**
"Taylor County, Florida",Motorcycle,Estimate,-
"Taylor County, Florida",Motorcycle,MOE,**
"Taylor County, Florida",Other method,Estimate,7.5
"Taylor County, Florida",Other method,MOE,7.4
"Taylor County, Florida",Worked at home,Estimate,0
"Taylor County, Florida",Worked at home,MOE,0
"Union County, Florida","Total, means of transportation",Estimate,22.8
"Union County, Florida","Total, means of transportation",MOE,1.5
"Union County, Florida","Car, truck, or van -- Drove alone",Estimate,22.6
"Union County, Florida","Car, truck, or van -- Drove alone",MOE,1.6
"Union County, Florida","Car, truck, or van -- In a 2-person carpool",Estimate,28.6
"Union County, Florida","Car, truck, or van -- In a 2-person carpool",MOE,4.7
"Union County, Florida","Car, truck, or van -- In a 3-person carpool",Estimate,11.3
"Union County, Florida","Car, truck, or van -- In a 3-person carpool",MOE,4
"Union County, Florida","Car, truck, or van -- In a 4-person carpool",Estimate,71.5
"Union County, Florida","Car, truck, or van -- In a 4-person carpool",MOE,65.5
"Union County, Florida","Car, truck, or van -- In a 5-or-6-person carpool",Estimate,15.3
"Union County, Florida","Car, truck, or van -- In a 5-or-6-person carpool",MOE,17.7
"Union County, Florida","Car, truck, or van -- In a 7-or-more-person carpool",Estimate,-
"Union County, Florida","Car, truck, or van -- In a 7-or-more-person carpool",MOE,**
"Union County, Florida",Bus or trolley bus,Estimate,24.1
"Union County, Florida",Bus or trolley bus,MOE,10.6
"Union County, Florida",Streetcar or trolley car,Estimate,-
"Union County, Florida",Streetcar or trolley car,MOE,**
"Union County, Florida",Subway or elevated,Estimate,-
"Union County, Florida",Subway or elevated,MOE,**
"Union County, Florida",Railroad,Estimate,-
"Union County, Florida",Railroad,MOE,**
"Union County, Florida",Ferryboat,Estimate,-
"Union County, Florida",Ferryboat,MOE,**
"Union County, Florida",Bicycle,Estimate,16.3
"Union County, Florida",Bicycle,MOE,16.6
"Union County, Florida",Walked,Estimate,5.3
"Union County, Florida",Walked,MOE,3.3
"Union County, Florida",Taxicab,Estimate,-
"Union County, Florida",Taxicab,MOE,**
"Union County, Florida",Motorcycle,Estimate,-
"Union County, Florida",Motorcycle,MOE,**
"Union County, Florida",Other method,Estimate,10.3
"Union County, Florida",Other method,MOE,3.5
"Union County, Florida",Worked at home,Estimate,0
"Union County, Florida",Worked at home,MOE,0
"Volusia County, Florida","Total, means of transportation",Estimate,25.3
"Volusia County, Florida","Total, means of transportation",MOE,0.4
"Volusia County, Florida","Car, truck, or van -- Drove alone",Estimate,24.9
"Volusia County, Florida","Car, truck, or van -- Drove alone",MOE,0.4
"Volusia County, Florida","Car, truck, or van -- In a 2-person carpool",Estimate,25.6
"Volusia County, Florida","Car, truck, or van -- In a 2-person carpool",MOE,1.4
"Volusia County, Florida","Car, truck, or van -- In a 3-person carpool",Estimate,28.5
"Volusia County, Florida","Car, truck, or van -- In a 3-person carpool",MOE,3.5
"Volusia County, Florida","Car, truck, or van -- In a 4-person carpool",Estimate,30.2
"Volusia County, Florida","Car, truck, or van -- In a 4-person carpool",MOE,8.4
"Volusia County, Florida","Car, truck, or van -- In a 5-or-6-person carpool",Estimate,40.7
"Volusia County, Florida","Car, truck, or van -- In a 5-or-6-person carpool",MOE,10.4
"Volusia County, Florida","Car, truck, or van -- In a 7-or-more-person carpool",Estimate,26.1
"Volusia County, Florida","Car, truck, or van -- In a 7-or-more-person carpool",MOE,5
"Volusia County, Florida",Bus or trolley bus,Estimate,42.8
"Volusia County, Florida",Bus or trolley bus,MOE,4
"Volusia County, Florida",Streetcar or trolley car,Estimate,4.5
"Volusia County, Florida",Streetcar or trolley car,MOE,2.8
"Volusia County, Florida",Subway or elevated,Estimate,15.5
"Volusia County, Florida",Subway or elevated,MOE,31.5
"Volusia County, Florida",Railroad,Estimate,54.4
"Volusia County, Florida",Railroad,MOE,6.8
